"player_id","player_name","team","position","age","performance_score","match_id","competition","match_date","home_team","away_team","score_home","score_away","match_result"
"192114","Seydou Fini","Genoa CFC","Right Winger","19","109","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"188644","Alessandro Marcandalli","Genoa CFC","Centre-Back","22","104.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"188357","Sebastian Otoa","Genoa CFC","Centre-Back","21","106","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"187371","Valentín Carboni","Genoa CFC","Attacking Midfield","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"177169","Brooke Norton-Cuffy","Genoa CFC","Right-Back","21","106","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"172413","Mikael Egill Ellertsson","Genoa CFC","Central Midfield","23","103","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"153097","Patrizio Masini","Genoa CFC","Central Midfield","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"144566","Lorenzo Colombo","Genoa CFC","Centre-Forward","23","103","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"344","Christian Früchtl","US Lecce","Goalkeeper","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"56649","Wladimiro Falcone","US Lecce","Goalkeeper","30","92.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"133202","Jasper Samooja","US Lecce","Goalkeeper","22","104.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"274043","Cristian Pehlivanov","US Lecce","Defence","18","110.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"285135","Matías Pérez","US Lecce","Defence","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"226967","Olaf Gorter","US Lecce","Midfield","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"121808","Lameck Banda","US Lecce","Left Winger","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"117369","Corrie Ndaba","US Lecce","Left-Back","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"116223","Santiago Pierotti","US Lecce","Right Winger","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"113590","Gaby Jean","US Lecce","Centre-Back","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"105294","Filip Marchwiński","US Lecce","Attacking Midfield","23","103","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"77469","Antonino Gallo","US Lecce","Left-Back","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"70286","Ylber Ramadani","US Lecce","Defensive Midfield","29","94","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"57805","Youssef Maleh","US Lecce","Central Midfield","27","97","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"33843","Tete Morente","US Lecce","Left Winger","28","95.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"16794","Þórir Jóhann Helgason","US Lecce","Central Midfield","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"8658","Lassana Coulibaly","US Lecce","Central Midfield","29","94","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"8324","Frédéric Guilbert","US Lecce","Right-Back","30","92.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"1792","Riccardo Sottil","US Lecce","Left Winger","26","98.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"818","Rémi Oudin","US Lecce","Attacking Midfield","28","95.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"264468","Vernon Addo","US Lecce","Left-Back","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"264208","Christ-Owen Kouassi Bathele","US Lecce","Right-Back","22","104.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"263220","Elijah Scott","US Lecce","Centre-Back","19","109","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"246341","Tiago Gabriel","US Lecce","Centre-Back","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"242550","Francesco Camarda","US Lecce","Centre-Forward","17","112","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"213073","Kialonda Gaspar","US Lecce","Centre-Back","27","97","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"188103","Medon Berisha","US Lecce","Central Midfield","21","106","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"185129","Danilo Veiga","US Lecce","Right-Back","22","104.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"170915","Mohamed Kaba","US Lecce","Central Midfield","23","103","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"167394","Konan N'Dri","US Lecce","Right Winger","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"150530","Jamil Siebert","US Lecce","Centre-Back","23","103","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"137674","Balthazar Pierret","US Lecce","Defensive Midfield","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"129319","Hamza Rafia","US Lecce","Central Midfield","26","98.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"1829","Pierluigi Gollini","AS Roma","Goalkeeper","30","92.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"16735","Mile Svilar","AS Roma","Goalkeeper","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"191127","Devis Vásquez","AS Roma","Goalkeeper","-1","139","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"244869","Radosław Żelezny","AS Roma","Goalkeeper","18","110.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"273759","Giorgio De Marzi","AS Roma","Goalkeeper","18","110.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"179164","Wesley","AS Roma","Defence","21","106","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"244544","Buba","AS Roma","Defence","18","110.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"133589","Ebrima Darboe","AS Roma","Midfield","24","101.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"274076","Alessandro Romano","AS Roma","Midfield","19","109","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"2046","Paulo Dybala","AS Roma","Offence","31","91","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"192382","Niccolo Pisilli","AS Roma","Central Midfield","20","107.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"191705","Daniele Ghilardi","AS Roma","Centre-Back","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"171121","Matias Soule","AS Roma","Right Winger","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"170647","Neil El Aynaoui","AS Roma","Central Midfield","24","101.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"156762","Edoardo Bove","AS Roma","Central Midfield","23","103","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"154031","Tommaso Baldanzi","AS Roma","Attacking Midfield","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"149173","Devyne Rensch","AS Roma","Right-Back","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"137693","Anass Salah-Eddine","AS Roma","Left-Back","23","103","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"130809","Evan Ferguson","AS Roma","Centre-Forward","20","107.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"102395","Kouadio Koné","AS Roma","Central Midfield","24","101.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"32703","Mario Hermoso","AS Roma","Centre-Back","30","92.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"29622","Zeki Çelik","AS Roma","Right-Back","28","95.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"24217","Artem Dovbyk","AS Roma","Centre-Forward","28","95.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"7646","Angeliño","AS Roma","Left-Back","28","95.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"1844","Bryan Cristante","AS Roma","Defensive Midfield","30","92.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"1837","Gianluca Mancini","AS Roma","Centre-Back","29","94","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"1823","Stephan El Shaarawy","AS Roma","Left Winger","32","89.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"1819","Lorenzo Pellegrini","AS Roma","Attacking Midfield","29","94","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"526","Evan N'Dicka","AS Roma","Centre-Back","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"157","Leon Bailey","AS Roma","Right Winger","28","95.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Win"
"1797","Łukasz Skorupski","Bologna FC 1909","Goalkeeper","34","86.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"1862","Federico Ravaglia","Bologna FC 1909","Goalkeeper","25","100","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"273010","Massimo Pessina","Bologna FC 1909","Goalkeeper","17","112","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"152702","Martin Vitík","Bologna FC 1909","Defence","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2040","Federico Bernardeschi","Bologna FC 1909","Midfield","31","91","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2576","Orji Okwonkwo","Bologna FC 1909","Offence","27","97","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"117606","Nicolò Cambiaghi","Bologna FC 1909","Offence","24","101.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"31243","Jesper Karlsson","Bologna FC 1909","Left Winger","27","97","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"23135","Nikola Moro","Bologna FC 1909","Defensive Midfield","27","97","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"22113","Jhon Lucumí","Bologna FC 1909","Centre-Back","27","97","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"16197","Torbjørn Heggem","Bologna FC 1909","Centre-Back","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"9848","Thijs Dallinga","Bologna FC 1909","Centre-Forward","25","100","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2292","Lorenzo De Silvestri","Bologna FC 1909","Right-Back","37","82","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2282","Kevin Bonifazi","Bologna FC 1909","Centre-Back","29","94","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2076","Ciro Immobile","Bologna FC 1909","Centre-Forward","35","85","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2017","Jens Odgaard","Bologna FC 1909","Attacking Midfield","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"1905","Babis Lykogiannis","Bologna FC 1909","Left-Back","31","91","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"1886","Riccardo Orsolini","Bologna FC 1909","Right Winger","28","95.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"1841","Remo Freuler","Bologna FC 1909","Central Midfield","33","88","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"395","Stefan Posch","Bologna FC 1909","Right-Back","28","95.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"261168","Naim Byar","Bologna FC 1909","Central Midfield","20","107.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"214554","Tommaso Corazza","Bologna FC 1909","Left-Back","21","106","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"191379","Benjamín Domínguez","Bologna FC 1909","Left Winger","21","106","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"178152","Mihajlo Ilic","Bologna FC 1909","Centre-Back","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"171123","Giovanni Fabbian","Bologna FC 1909","Attacking Midfield","22","104.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"170891","Santiago Castro","Bologna FC 1909","Centre-Forward","20","107.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"137362","Kacper Urbanski","Bologna FC 1909","Central Midfield","20","107.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"127143","Nadir Zortea","Bologna FC 1909","Right Midfield","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"111777","Emil Holm","Bologna FC 1909","Right-Back","25","100","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"99013","Tommaso Pobega","Bologna FC 1909","Central Midfield","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"56645","Nicolò Casale","Bologna FC 1909","Centre-Back","27","97","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"34638","Lewis Ferguson","Bologna FC 1909","Attacking Midfield","26","98.5","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"32491","Juan Miranda","Bologna FC 1909","Left-Back","25","100","536816","Serie A","2025-08-23 19:45:00+01","AS Roma","Bologna FC 1909","1","0","Loss"
"2476","Pietro Terracciano","AC Milan","Goalkeeper","35","85","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"8390","Mike Maignan","AC Milan","Goalkeeper","30","92.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"251128","Lorenzo Torriani","AC Milan","Goalkeeper","20","107.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"265490","Matteo Pittarella","AC Milan","Goalkeeper","17","112","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"188876","Andrei Coubis","AC Milan","Defence","21","106","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"256424","Zachary Athekame","AC Milan","Defence","20","107.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"278015","Valeri Vladimirov","AC Milan","Defence","17","112","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"144909","Ardon Jasari","AC Milan","Midfield","23","103","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"227048","Álex Jiménez","AC Milan","Right-Back","20","107.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"215616","Davide Bartesaghi","AC Milan","Left-Back","19","109","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"153556","Koni De Winter","AC Milan","Centre-Back","23","103","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"150669","Yunus Musah","AC Milan","Central Midfield","22","104.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"115245","Samuele Ricci","AC Milan","Defensive Midfield","24","101.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"112969","Strahinja Pavlović","AC Milan","Centre-Back","24","101.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"81299","Youssouf Fofana","AC Milan","Defensive Midfield","26","98.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"39635","Santiago Giménez","AC Milan","Centre-Forward","24","101.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"33124","Samuel Chukwueze","AC Milan","Right Winger","26","98.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"32642","Pervis Estupiñán","AC Milan","Left-Back","27","97","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"15892","Rafael Leão","AC Milan","Left Winger","26","98.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"11528","Fikayo Tomori","AC Milan","Centre-Back","27","97","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
"8858","Alexis Saelemaekers","AC Milan","Right Winger","26","98.5","536815","Serie A","2025-08-23 19:45:00+01","AC Milan","US Cremonese","1","2","Loss"
